cluster_label,n,median_length,median_pct_ser_thr_pro,mean_hydrophobicity,has_pfam,has_cazy,has_merops,has_signal_peptide,has_tm_helix
206,110,263.0,27.671630471245425,-0.4330129062692535,0.0,0.0,0.0,0.990909090909091,0.0
407,110,304.0,23.66642958748222,-0.4474787718059653,0.9727272727272728,0.06363636363636363,0.0,0.9545454545454546,0.0
250,110,274.0,21.897810218978105,0.07144427957233188,1.0,0.9181818181818182,0.0,0.9727272727272728,0.00909090909090909
440,109,316.0,30.063291139240505,-0.29342538023080966,0.6055045871559633,1.0,0.0,0.9724770642201835,0.0
423,109,200.0,27.77777777777778,0.05783893882166453,0.8807339449541285,0.0,0.0,0.981651376146789,0.21100917431192662
483,108,738.0,22.493224932249323,-0.4320291656886394,1.0,1.0,0.0,0.6203703703703703,0.0
54,108,989.0,20.121951219512198,-0.8129230754957397,0.0,0.0,0.0,0.9907407407407407,0.0
277,108,70.0,20.0,0.5067330865100819,0.0,0.0,0.0,1.0,0.018518518518518517
125,107,249.0,36.585365853658544,-0.2822676310991156,0.0,0.0,0.0,1.0,0.0
158,107,691.0,28.92441860465116,-0.8616559883596431,0.0,0.0,0.0,0.9906542056074766,0.0
466,106,325.0,23.619424054206664,-0.17664475913579789,1.0,1.0,0.0,1.0,0.018867924528301886
212,106,142.0,32.6241134751773,0.5745759127612453,0.0,0.0,0.0,1.0,0.04716981132075472
202,105,190.0,43.68421052631579,0.29436982785639015,0.0,0.0,0.0,1.0,0.0
136,105,834.0,20.451977401129945,-0.5829102684071948,0.9904761904761905,0.0,0.0,0.9619047619047619,0.13333333333333333
392,105,120.0,18.64406779661017,-0.3142823935214342,0.0,0.0,0.0,1.0,0.06666666666666667
47,104,741.0,35.510454189425744,-0.7163570985519319,0.009615384615384616,0.0,0.0,0.9903846153846154,0.0
154,104,245.0,32.22093382807668,-0.26091677555520093,0.9807692307692307,0.0,0.0,0.9230769230769231,0.009615384615384616
76,103,1750.0,25.227410551849605,-0.08939328606514535,0.019417475728155338,0.0,0.0,0.9611650485436893,0.0
450,102,348.0,27.58620689655172,-0.2478642996269339,1.0,1.0,0.0,1.0,0.2647058823529412
327,100,236.0,20.33898305084746,-0.22329361121201063,0.97,1.0,0.0,1.0,0.01
140,100,895.5,36.55457831795066,-0.3180950365678425,0.56,0.0,0.0,1.0,0.0
424,99,228.0,25.43859649122807,0.12413136627920758,0.1111111111111111,0.0,0.0,1.0,0.050505050505050504
93,99,143.0,32.16783216783217,0.03384805271212459,0.0,0.0,0.0,1.0,0.0
462,99,287.0,22.88732394366197,-0.3163358441300956,1.0,1.0,0.0,1.0,0.0
293,98,1179.0,32.15047276396902,-0.40767177030422014,1.0,0.0,0.0,1.0,0.0
478,98,334.0,24.471221872289927,-0.2955294046528484,1.0,1.0,0.0,0.9897959183673469,0.6428571428571429
354,97,134.0,21.481481481481485,-0.028602886068333368,0.0,0.0,0.0,1.0,0.07216494845360824
11,97,600.0,38.75,-0.031182395770094563,0.0,0.0,0.0,1.0,0.0
442,97,485.0,23.78167641325536,-0.3914075852276766,0.9896907216494846,1.0,0.0,0.9896907216494846,0.041237113402061855
270,96,195.0,24.870466321243523,0.001080423279118136,0.0,0.0,0.0,1.0,0.010416666666666666
501,96,664.0,20.88319662946529,-0.5001625992697355,1.0,1.0,0.0,0.6145833333333334,0.0
3,95,1027.0,28.6973555337904,-0.10497703995950075,0.0,0.0,0.0,0.05263157894736842,0.05263157894736842
371,95,249.0,32.66129032258064,0.10123372931550279,1.0,0.0,0.0,1.0,0.010526315789473684
331,94,414.0,24.420289855072465,-0.5229403554059654,1.0,0.9893617021276596,0.0,1.0,0.0
69,93,652.0,47.23926380368098,-0.873322731980424,0.0,0.0,0.0,0.967741935483871,0.0
365,93,244.0,42.64705882352941,-0.03862314454462739,0.8602150537634409,0.0,0.0,0.989247311827957,0.10752688172043011
170,93,544.0,22.463768115942027,-0.21464175819516426,0.989247311827957,0.0,0.0,0.7634408602150538,0.0967741935483871
281,93,88.0,15.909090909090908,-0.24444170399870402,1.0,0.0,0.0,1.0,0.0
249,93,557.0,32.60504201680672,-0.30094073625200335,0.0,0.0,0.0,0.11827956989247312,0.08602150537634409
419,92,213.5,23.630293085373083,-0.02621370075655801,1.0,0.0,0.0,1.0,0.0
262,92,371.0,28.032345013477087,-0.4550160898722059,0.0,0.0,0.0,0.9891304347826086,0.0
409,91,267.0,24.07407407407408,0.06208560960595425,1.0,1.0,0.0,0.989010989010989,0.0
438,91,500.0,27.966101694915253,-0.3109677231220939,1.0,1.0,0.0,0.945054945054945,0.0
226,90,273.0,21.47977270357627,-0.3532099582474237,0.0,0.0,0.0,1.0,0.0
267,90,544.0,22.610294117647054,-0.14045704139165846,1.0,1.0,0.0,0.9666666666666667,0.6444444444444445
207,90,157.0,46.428420830697874,0.23127019101015958,0.0,0.0,0.0,1.0,0.022222222222222223
374,90,989.0,37.781390886276334,-0.18262399674907928,0.8777777777777778,1.0,0.0,0.9111111111111111,0.0
288,90,216.0,24.53703703703704,-0.11401075783661155,0.0,0.0,0.0,1.0,0.022222222222222223
60,89,794.0,29.85658409387223,-0.08375228940856574,0.0,0.0,0.0,0.9438202247191011,0.011235955056179775
468,89,217.0,27.188940092165897,-0.3849913565809445,1.0,1.0,0.0,1.0,0.0
33,89,446.0,7.28476821192053,-1.0703596156288213,0.0,0.0,0.0,0.3258426966292135,0.0
200,88,251.5,40.120062471529906,0.37712024912557224,0.0,0.0,0.0,0.9886363636363636,0.5909090909090909
184,88,338.0,30.418941273779986,-0.07919601825282538,0.0,0.0,0.0,0.8863636363636364,0.45454545454545453
179,88,282.0,27.805048346486682,-0.11329559957259652,0.0,0.0,0.0,0.6136363636363636,0.0
131,88,258.0,35.07020305873281,0.28886966440912687,0.0,0.0,0.0,1.0,0.011363636363636364
234,87,615.0,46.64429530201342,-0.8735992667789276,0.0,0.0,0.0,1.0,0.09195402298850575
283,87,636.0,29.467084639498434,-0.16043647016160664,0.7586206896551724,0.0,0.0,0.9770114942528736,0.06896551724137931
504,86,633.0,19.83640081799591,-0.4188406451820576,1.0,1.0,0.0,0.0,0.0
8,86,1342.0,27.23880597014925,-1.3762190618076102,0.8953488372093024,0.0,0.0,0.0,0.0
413,86,240.0,36.56387665198238,0.10679817727648296,0.6395348837209303,0.0,0.0,1.0,0.046511627906976744
379,85,681.0,35.612535612535616,-0.22299342708242254,1.0,0.0,0.0,0.9882352941176471,0.0
65,85,285.0,23.913043478260867,-0.04706230680166561,0.6941176470588235,0.0,0.0,0.25882352941176473,0.1411764705882353
75,85,654.0,30.534351145038165,-0.4592318844905041,0.0,0.0,0.0,0.9882352941176471,0.9529411764705882
500,85,471.0,21.443736730360936,-0.3698148073198386,1.0,1.0,0.0,0.0,0.0
296,85,319.0,27.58620689655172,-0.22999950982112255,1.0,0.0,0.0,1.0,0.0
228,85,298.0,30.2013422818792,-0.11831202980194024,0.023529411764705882,0.0,0.0,1.0,0.0
349,84,333.0,28.32024224781885,-0.07312461745585593,0.0,0.0,0.0,0.9047619047619048,0.0
57,84,622.5,46.65506356425338,-0.8226316917185817,0.011904761904761904,0.0,0.0,0.9761904761904762,0.011904761904761904
217,84,434.0,31.00632092713914,-0.04564391635115469,1.0,1.0,0.0,0.6547619047619048,0.011904761904761904
480,84,820.0,22.472579398460322,-0.3667322789931025,1.0,0.0,0.0,0.5714285714285714,0.0
254,83,480.0,29.288702928870293,-0.0988890120764065,0.012048192771084338,0.012048192771084338,0.0,0.9879518072289156,0.12048192771084337
244,83,246.0,26.42276422764228,-0.1060941742624454,0.0,0.0,0.0,0.7469879518072289,0.0
41,83,874.0,47.826086956521735,0.09530618500813513,0.0,0.0,0.0,0.8554216867469879,0.0
199,83,150.0,40.66666666666666,0.47228620929629006,0.0,0.0,0.0,1.0,0.012048192771084338
22,83,629.0,22.08955223880597,-0.6249596760107519,1.0,0.0,0.012048192771084338,0.6626506024096386,0.012048192771084338
84,82,211.0,30.602266920611328,-0.31955057883331517,0.0,0.0,0.0,0.0,0.2682926829268293
383,82,373.0,28.188536409516942,-0.3003202435252651,1.0,1.0,0.0,0.9390243902439024,0.0
416,82,327.0,24.307692307692307,0.17073042849173178,0.0,0.0,0.0,1.0,0.0
302,82,559.5,36.275395737255394,-0.5254905315268475,0.024390243902439025,0.0,0.0,1.0,0.0
253,82,1297.0,43.0858806404658,0.07753407153806822,0.0,0.0,0.0,0.8902439024390244,1.0
279,81,320.0,26.204819277108435,-0.23424904387516013,1.0,0.0,0.0,0.9506172839506173,0.0
482,81,375.0,24.07407407407408,-0.06724498399569027,0.1111111111111111,0.1111111111111111,0.0,1.0,0.0
239,81,950.0,36.411889596602975,-0.12080238491821277,0.6666666666666666,0.0,0.0,0.9259259259259259,0.012345679012345678
62,80,145.0,44.34988179669031,-0.2428176057805344,0.0,0.0,0.0,1.0,0.0
358,80,265.0,28.78787878787879,-0.012043380529039718,1.0,0.0,0.0,1.0,0.0875
108,80,180.0,42.69662921348315,0.5997587529491796,0.0,0.0,0.0,1.0,0.0
471,79,345.0,27.53623188405797,-0.03344995909117496,1.0,1.0,0.0,1.0,0.0
396,79,462.0,24.891774891774894,-0.023967605723231335,1.0,1.0,0.0,0.9620253164556962,0.3924050632911392
144,79,228.0,25.43859649122807,0.06045152361073212,0.0,0.0,0.0,1.0,0.0379746835443038
491,78,327.0,24.159021406727827,-0.18347991986550438,1.0,1.0,0.0,1.0,0.07692307692307693
27,78,715.5,8.265204506571777,-0.2517966014522134,0.9871794871794872,0.0,0.0,0.0,0.01282051282051282
188,78,299.5,46.81528662420382,-0.6283490781397809,0.0,0.0,0.0,1.0,0.01282051282051282
286,78,1123.5,31.02028078983286,-0.4743509329568802,0.02564102564102564,0.0,0.0,0.9102564102564102,0.08974358974358974
447,78,151.0,26.974851750854867,-0.11359618949300739,1.0,0.0,0.0,1.0,0.0
339,77,218.0,29.81651376146789,-0.03717319264274022,0.0,0.0,0.0,0.0,0.012987012987012988
52,77,405.0,31.604938271604937,-0.23115509348758728,0.0,0.0,0.0,0.0,0.0
45,76,298.0,18.415467071406546,-0.7049636539432321,0.9868421052631579,0.0,0.0,0.9868421052631579,0.34210526315789475
377,76,790.0,45.44303797468354,-0.09199132772082487,1.0,0.0,0.0,0.9605263157894737,0.0
257,76,190.0,23.498854712041886,-0.05369874805495858,0.0,0.0,0.0,1.0,0.0
427,76,196.0,30.256410256410252,0.01843174847356263,0.0,0.0,0.0,1.0,0.02631578947368421
214,76,1363.0,32.34126105378154,-0.5822729086849244,0.0,0.0,0.0,0.868421052631579,0.0
49,75,256.0,38.52140077821012,-0.13531809426984043,0.0,0.0,0.0,1.0,0.0
454,75,280.0,36.07142857142857,-0.33527120074106437,0.0,0.0,0.0,1.0,0.0
511,75,499.0,19.238476953907814,-0.33692861692592524,1.0,1.0,0.0,0.0,1.0
160,75,720.0,42.71708683473389,-0.14142300358285476,0.0,0.0,0.0,1.0,0.0
90,74,179.0,35.29439457661164,0.17383948168612265,0.0,0.0,0.0,0.0,0.10810810810810811
487,74,818.0,23.97097944377267,-0.24561620880457646,1.0,1.0,0.0,0.9864864864864865,0.02702702702702703
227,74,640.0,30.073899139855275,-0.3672407015217543,0.9459459459459459,0.0,0.0,0.9459459459459459,0.44594594594594594
165,74,549.0,34.91490696713146,-0.303683662838813,1.0,0.0,0.0,1.0,0.0
304,73,667.0,33.23353293413174,-0.14756864025124572,0.0,0.0,0.0,1.0,0.0
386,73,754.0,24.37086092715232,-0.2565036136972994,0.0,0.0,0.0,0.863013698630137,0.0
477,73,328.0,25.0,-0.12896009434075764,1.0,1.0,0.0,1.0,0.5068493150684932
247,73,277.0,28.01556420233463,0.043519193476147515,0.0,0.0,0.0,1.0,0.3287671232876712
434,72,449.0,32.07126948775056,-0.42150018649081133,1.0,1.0,0.0,0.9861111111111112,0.0
380,72,691.0,36.82678311499272,-0.1034963012201003,1.0,0.0,0.0,1.0,0.0
290,72,164.0,22.5609756097561,0.05098263802359281,0.9722222222222222,0.0,0.0,0.0,0.0
135,72,303.0,38.40819656396967,-0.3209687393850355,0.0,0.0,0.0,0.8888888888888888,0.013888888888888888
95,72,575.0,30.50621303131735,-0.31695958512476746,0.0,0.0,0.0,1.0,0.0
350,72,246.0,23.98373983739837,-0.12648374422656705,0.3888888888888889,0.013888888888888888,0.0,1.0,0.027777777777777776
269,71,478.0,31.749460043196542,-0.026669534856193288,1.0,0.0,0.0,0.9859154929577465,0.0
328,71,209.0,36.71497584541063,0.26070245455170643,1.0,0.0,0.0,1.0,0.0
357,71,240.0,39.66942148760331,0.21200315351813118,0.0,0.0,0.0,1.0,0.0
372,71,231.0,35.497835497835496,-0.16764287054163787,1.0,0.0,0.0,1.0,0.0
363,71,191.0,31.937172774869108,-0.4434863142441874,0.0,0.0,0.0,1.0,0.0
230,70,1124.5,29.53629661048666,-0.16880273993528896,1.0,1.0,0.0,0.8857142857142857,0.014285714285714285
453,70,365.0,36.43835616438356,-0.04578775549163616,0.05714285714285714,0.9857142857142858,0.0,1.0,0.014285714285714285
321,70,181.5,29.729729729729726,0.3775440911957596,1.0,0.0,0.0,1.0,0.04285714285714286
481,70,905.0,23.764203343775527,-0.4387529235774381,1.0,0.0,0.0,0.6857142857142857,0.0
102,70,272.0,35.29411764705882,-0.37488423420656775,1.0,0.0,0.0,1.0,0.0
375,69,906.0,31.317494600431964,-0.28316309424723934,0.7681159420289855,1.0,0.0,0.7971014492753623,0.0
166,69,255.0,34.50980392156863,-0.24778064618437845,0.0,0.0,0.0,0.0,0.4057971014492754
338,69,175.0,33.9080459770115,0.31622385405029874,0.5942028985507246,0.0,0.0,1.0,0.42028985507246375
311,69,412.0,37.67772511848341,-0.5997827004850371,1.0,1.0,0.0,0.8405797101449275,0.0
444,69,400.0,27.75,-0.46885444090641265,0.0,1.0,0.0,1.0,0.0
53,68,232.0,37.5,-0.6246548189291304,0.0,0.0,0.0,1.0,0.04411764705882353
94,68,467.0,44.73955507325013,-0.3024024741857045,0.75,0.0,0.0,1.0,0.0
73,68,118.5,17.94871794871795,-0.5631140662459516,0.0,0.0,0.0,1.0,0.04411764705882353
147,68,174.0,38.50574712643678,0.17046309694635808,0.0,0.0,0.0,1.0,0.04411764705882353
455,68,298.0,33.557046979865774,-0.1177710529142883,0.1323529411764706,0.0,0.0,1.0,0.0
219,68,603.0,38.34865924825552,-0.19092569254202713,1.0,0.0,0.0,0.9852941176470589,0.0
362,67,191.0,33.854166666666664,-0.196997274430631,0.0,0.0,0.0,1.0,0.014925373134328358
6,67,594.0,39.53098827470687,0.45629473245752716,1.0,0.0,0.0,0.0,0.014925373134328358
445,67,271.0,28.04428044280443,-0.23165249242871105,0.8805970149253731,0.0,0.0,1.0,0.0
168,67,1630.0,21.69344870210136,-0.6000375383628702,0.5223880597014925,0.0,0.417910447761194,0.0,0.417910447761194
429,67,203.0,30.04926108374384,-0.3525988226397912,0.0,0.0,0.0,1.0,0.0
319,67,262.0,35.632183908045974,0.14236928103851312,1.0,0.0,0.0,1.0,0.0
85,67,214.0,24.8868778280543,-0.36931305415606697,0.0,0.0,0.0,0.9850746268656716,0.0
465,67,575.0,31.82608695652174,-0.16589360283419383,0.0,1.0,0.0,1.0,0.0
378,67,940.0,45.62982005141389,-0.24348931772279625,1.0,0.9850746268656716,0.0,1.0,0.014925373134328358
299,66,273.0,22.710622710622708,0.09734149393891244,0.0,0.0,0.0,0.9696969696969697,0.0
505,66,607.0,21.25205930807249,-0.15400105552712262,1.0,1.0,0.0,1.0,0.3787878787878788
265,66,330.0,25.151515151515152,-0.11808784971498511,1.0,1.0,0.0,1.0,0.0
324,66,317.0,28.638394169164755,-0.1928851829928544,1.0,1.0,0.0,1.0,0.13636363636363635
384,66,157.0,25.796178343949045,0.0369233761429557,0.9848484848484849,0.015151515151515152,0.0,1.0,0.13636363636363635
446,66,260.0,25.193442913997423,-0.30261951364233725,1.0,1.0,0.0,0.9848484848484849,0.0
139,66,247.0,28.0,0.10061760519695172,0.0,0.0,0.0,0.7727272727272727,0.0
97,66,1740.0,54.961526338977585,0.09054776419805025,1.0,0.0,0.0,0.696969696969697,0.16666666666666666
66,65,169.0,44.37869822485207,-0.7077685665186845,0.0,0.0,0.0,1.0,0.0
316,65,216.0,32.87037037037037,-0.3515182428085653,0.0,0.0,0.0,1.0,0.0
164,65,154.0,25.97402597402597,0.268021978021978,1.0,0.0,0.0,0.0,0.0
106,65,146.0,45.890410958904106,-0.06800918368847321,0.0,0.0,0.0,0.9846153846153847,0.0
305,64,842.0,30.58330508992516,-0.4134799779123185,0.03125,0.0,0.0,1.0,0.0
309,64,178.0,32.564324180573095,0.33925487457300874,0.03125,0.0,0.0,1.0,0.25
13,64,215.0,10.827092152393357,-1.040282486952171,0.0,0.0,0.0,1.0,0.0625
88,64,337.0,24.629080118694365,-0.721018591568968,0.0,0.0,0.0,1.0,0.0
397,64,590.0,25.42067358790569,-0.3050589154632145,1.0,1.0,0.0,1.0,0.015625
341,64,216.0,30.555555555555557,-0.06089770255707954,0.0,0.0,0.0,0.90625,0.0
112,64,2471.0,39.41735842138123,-0.02296472688298888,1.0,0.0,0.0,0.96875,0.46875
152,63,276.0,31.407942238267147,-0.044075189737335464,0.0,0.0,0.0,0.9841269841269841,0.0
242,63,219.0,28.31050228310502,-0.19677478826658829,0.0,0.0,0.0,1.0,0.0
332,63,414.0,22.541966426858515,-0.3641269754706995,1.0,1.0,0.0,0.9841269841269841,0.047619047619047616
391,63,234.0,30.76923076923077,0.12230782221611569,0.0,0.0,0.0,0.9841269841269841,0.015873015873015872
173,63,841.0,43.075117370892016,-0.24958427537309688,0.2222222222222222,0.0,0.0,1.0,0.0
278,62,146.0,27.58620689655173,-0.44637633988813213,0.0,0.0,0.0,1.0,0.0
201,62,223.0,42.396313364055295,0.2710727950248105,0.0,0.0,0.0,1.0,0.0
133,62,202.0,29.382499268364064,0.056974000883736824,0.0,0.0,0.0,1.0,0.0
443,62,405.0,28.62387093657924,-0.3652955104451874,0.0,1.0,0.0,1.0,0.0
276,61,274.0,24.542124542124544,0.06265833167863556,0.0,0.0,0.0,0.9180327868852459,0.0
474,61,219.0,19.17808219178082,-0.20836276531313586,0.22950819672131148,1.0,0.0,1.0,0.11475409836065574
42,61,229.0,17.903930131004365,-1.5416742815232654,0.9508196721311475,0.9508196721311475,0.0,1.0,0.0
425,61,528.0,28.59884836852208,-0.20777755882307797,1.0,1.0,0.0,0.8852459016393442,0.0
436,61,413.0,31.961259079903147,-0.27213946153506824,1.0,1.0,0.0,1.0,0.0
340,61,240.0,28.270042194092827,-0.1331233436677287,0.0,0.0,0.0,0.0,0.0
137,61,647.0,31.88180404354588,0.14719833102009813,0.2786885245901639,0.0,0.0,0.8688524590163934,0.5573770491803278
346,61,436.0,28.082191780821915,-0.2820726125750971,1.0,1.0,0.0,1.0,0.0
153,61,547.0,48.08043875685558,-0.5436165285285198,0.0,0.0,0.0,1.0,0.0
352,61,400.0,34.13978494623656,-0.23914414855866126,0.7868852459016393,0.0,0.0,0.9508196721311475,0.0
68,60,182.0,32.98429319371728,-0.19774267761343134,0.0,0.0,0.0,1.0,0.0
123,60,639.0,50.23474178403757,-0.2460937466817029,0.0,0.0,0.0,0.8333333333333334,0.11666666666666667
181,60,184.0,34.42436912050172,-0.11708789611094655,0.0,0.0,0.0,1.0,0.0
451,60,360.5,24.484227893318803,-0.0007895452350159201,1.0,1.0,0.0,1.0,0.0
236,60,506.0,30.4356848024407,-0.0023896748213156783,1.0,1.0,0.0,0.9666666666666667,0.0
105,59,216.0,19.24882629107981,-0.25651057363222446,0.9152542372881356,0.01694915254237288,0.0,1.0,0.0
373,59,203.0,27.751196172248804,0.14087954713032175,0.0,0.0,0.0,0.9152542372881356,0.288135593220339
5,59,301.0,11.333333333333332,-1.2527547052708212,0.0,0.0,0.0,1.0,0.0
61,59,3320.0,49.07468605419696,-0.14682775801957257,0.0,0.0,0.0,1.0,0.0
127,59,148.0,25.0,0.0454245303672374,0.0,0.0,0.0,1.0,0.0
348,59,581.0,30.6368330464716,-0.09380697958243121,0.9830508474576272,0.0,0.0,1.0,0.0
238,59,155.0,24.516129032258068,-0.0843456123564789,1.0,0.0,0.0,0.0,0.0
441,58,311.0,20.287347522074214,-0.5054270955934593,1.0,1.0,0.0,1.0,0.0
420,58,213.0,24.401913875598087,-0.0780244233730699,0.6206896551724138,0.0,0.0,1.0,0.0
150,58,338.0,22.59036144578313,-0.5461628651262876,0.6206896551724138,0.0,0.0,0.9655172413793104,0.0
310,58,208.0,27.272727272727273,0.7811213423515844,1.0,0.0,0.0,1.0,0.0
98,58,191.0,43.91534391534392,-0.1403501105359701,0.0,0.0,0.0,1.0,0.10344827586206896
367,58,270.0,35.76839447289051,0.014063510000348906,0.0,0.0,0.0,1.0,0.0
24,58,632.0,8.871421094461784,-0.4670854829145089,1.0,0.0,0.0,0.0,0.0
111,57,1459.0,39.98744507219084,-0.1008914960679544,1.0,0.0,0.0,0.8421052631578947,0.0
303,57,355.0,27.6056338028169,-0.24080247012338718,0.9824561403508771,0.0,0.0,1.0,0.0
260,57,192.0,35.07853403141361,-0.3030970606915287,1.0,0.0,0.0,1.0,0.0
292,57,736.0,29.387755102040813,-0.17304213516597797,0.8947368421052632,0.0,0.0,1.0,0.0
72,57,228.0,31.40096618357488,-0.10705637171781394,0.0,0.0,0.0,1.0,0.0
426,57,196.0,30.612244897959187,-0.3138745678963433,0.0,0.0,0.0,1.0,0.0
306,57,680.0,28.37837837837838,-0.40031332277399295,0.03508771929824561,0.0,0.0,1.0,0.0
114,57,715.0,39.02097902097902,-0.5558461019845433,0.0,0.0,0.0,0.0,0.9824561403508771
457,57,316.0,30.37974683544304,-0.45179422741327707,1.0,0.0,0.0,1.0,0.0
240,56,432.0,32.95929858429858,-0.16117323903820152,1.0,1.0,0.0,1.0,0.35714285714285715
113,56,292.5,25.352112676056336,-0.1553048527390317,0.0,0.0,0.0,1.0,0.0
96,56,365.0,13.387978142076502,-0.5114703355627485,0.9464285714285714,0.0,0.0,0.9821428571428571,0.875
342,56,246.0,28.861788617886177,0.07756083834514801,0.0,0.0,0.0,0.9464285714285714,0.03571428571428571
274,56,318.0,20.47249171676289,-0.23782627216816077,1.0,0.9821428571428571,0.0,1.0,0.0
361,56,193.0,31.49171270718232,0.12210666407321455,0.0,0.0,0.0,1.0,0.23214285714285715
472,56,952.0,24.98665955176094,-0.22383398380149727,1.0,1.0,0.0,1.0,0.0
117,56,252.0,32.93411742206923,-0.19665893004939397,0.0,0.0,0.0,1.0,0.625
101,56,267.0,36.83186923648441,-0.10418047509141634,1.0,0.0,0.0,1.0,0.03571428571428571
163,56,239.0,25.81967213114754,-0.24485805152606796,0.017857142857142856,0.0,0.0,1.0,0.017857142857142856
205,55,2325.0,34.26966292134831,-0.018220696589631897,1.0,1.0,0.0,0.6545454545454545,0.03636363636363636
456,55,311.0,30.283911671924287,-0.09783950068934115,1.0,0.0,0.0,0.8909090909090909,0.0
71,54,613.0,34.74714518760196,-0.056875030271232516,0.1111111111111111,0.0,0.0,0.9814814814814815,0.07407407407407407
245,54,933.0,39.140769727119455,0.09753382826582709,0.0,0.0,0.0,0.9814814814814815,0.5
7,54,1221.0,54.63159381983196,-0.5196150973139387,0.0,0.0,0.0,0.9444444444444444,0.0
37,54,244.0,35.65573770491803,-0.45293445107434077,0.0,0.0,0.0,0.9629629629629629,0.0
134,54,242.0,34.50413223140497,-0.6070987345774962,0.0,0.0,0.0,1.0,0.0
256,54,232.5,28.997962821492234,0.13031298399791905,0.0,0.0,0.0,1.0,0.42592592592592593
467,54,223.0,27.802690582959645,-0.2863996507309944,1.0,1.0,0.0,1.0,0.3148148148148148
107,54,354.0,21.48865322097024,-0.06818782247235254,0.07407407407407407,0.0,0.0,0.9814814814814815,0.037037037037037035
408,54,269.0,27.5092936802974,0.09795225363307605,1.0,1.0,0.0,1.0,0.0
180,53,220.0,41.36363636363636,0.16379328474693414,1.0,0.0,0.0,1.0,0.05660377358490566
422,53,271.0,27.30627306273063,0.14985857425320748,0.9433962264150944,0.0,0.0,1.0,0.05660377358490566
495,53,576.0,19.96497373029772,-0.3060850705260391,1.0,1.0,0.0,1.0,0.0
459,53,264.0,30.303030303030305,-0.03149506023674813,1.0,0.0,1.0,0.7924528301886793,0.05660377358490566
345,53,225.0,33.63228699551569,0.17679622338612808,1.0,0.0,0.0,1.0,0.0
9,53,239.0,36.9281045751634,-0.26918571516240947,0.0,0.0,0.0,0.0,0.0
334,53,253.0,23.046875,-0.6411957956813644,1.0,0.0,0.0,0.7169811320754716,0.0
29,53,346.0,32.94797687861272,-0.29167232167018853,0.0,0.0,0.0,0.9811320754716981,0.05660377358490566
138,52,1238.5,42.94701114784797,-0.1853625401586639,0.0,0.0,0.0,1.0,0.019230769230769232
148,52,69.0,21.73913043478261,0.2901895206243032,0.0,0.0,0.0,1.0,0.0
476,52,286.0,24.56140350877193,-0.1619561451663625,1.0,1.0,0.0,1.0,0.019230769230769232
2,51,596.0,17.983193277310924,-0.86140198026807,0.0,0.0,0.0,1.0,0.0
364,51,235.0,35.80786026200873,0.011074484522900418,0.9803921568627451,0.0,0.0,1.0,0.0
17,51,456.0,14.61187214611872,0.2793189629360752,0.0,0.0,0.0,1.0,0.058823529411764705
36,51,277.0,25.441696113074208,-0.5832689643285637,1.0,0.0,0.0,1.0,0.0
32,50,620.0,48.64613880742913,0.08755544930011755,0.0,0.0,0.0,1.0,0.0
55,50,651.0,46.24501225902601,-0.45465263310678433,0.0,0.0,0.0,0.98,0.0
51,50,286.0,31.818181818181817,0.055631508485266414,0.0,0.0,0.0,1.0,0.54
38,50,777.0,28.943500162017266,-0.26795979638825024,0.94,0.0,0.94,0.98,0.3
